Wall time,Step,Value
1678139999.5877101,0,-0.5770833492279053
1678140019.479549,0,-1.0
1678140147.78356,0,-0.47999998927116394
1678140237.260036,2000,-0.06095237284898758
1678140483.5594258,2000,-0.2516666352748871
1678140503.956419,4000,-0.32527777552604675
1678140524.4190288,6000,-0.7491666674613953
1678140544.8533185,8000,-0.8075000047683716
1678140565.338529,10000,-0.1796666532754898
1678140585.8678222,12000,-0.26099997758865356
1678140606.3519974,14000,-0.7412500381469727
1678140626.5053997,16000,-0.21666665375232697
1678140646.986252,18000,-0.45000001788139343
1678140667.4273334,20000,-0.7150000333786011
1678140688.0207992,22000,-1.0
1678140708.545473,24000,-1.0
1678140728.9259038,26000,-0.4519999921321869
1678140749.3922386,28000,-0.13333331048488617
1678140769.833834,30000,-0.39791667461395264
1678140790.0211875,32000,-0.114583320915699
1678140810.5096524,34000,-0.549666702747345
1678140830.9577703,36000,0.12166669219732285
1678140851.4419556,38000,-0.10619048029184341
1678140871.8602269,40000,-0.40625
1678140892.2803047,42000,0.028333352878689766
1678140912.6919787,44000,-0.20472222566604614
1678140933.0688314,46000,-0.10537036508321762
1678140953.4254508,48000,-0.028958309441804886
1678140973.7154605,50000,-0.020833322778344154
1678140994.113858,52000,0.18477779626846313
1678141014.5583673,54000,0.047222234308719635
1678141035.0377815,56000,-0.31583333015441895
1678141055.4507189,58000,-0.028124991804361343
1678141075.8517284,60000,-0.007878774777054787
1678141096.2200835,62000,-0.08874998241662979
1678141116.6566029,64000,0.12333334237337112
1678141136.7713954,66000,-0.044848471879959106
1678141157.196325,68000,-0.02944442443549633
1678141177.602909,70000,0.26225003600120544
1678141198.019762,72000,0.2231818288564682
1678141218.4465318,74000,-0.10944443941116333
1678141238.8528438,76000,-0.15874998271465302
1678141258.9762776,78000,-0.046458322554826736
1678141279.4091978,80000,0.01616666465997696
1678141299.8629458,82000,0.1768750250339508
1678141320.288805,84000,-0.08476188778877258
1678141340.639915,86000,0.12576924264431
1678141361.039361,88000,0.05606062337756157
1678141381.4355187,90000,-1.0
1678141401.5672667,92000,0.16178573668003082
