Wall time,Step,Value
1678490822.0608716,19590000,1656.291259765625
1678490830.355698,19600000,1649.7071533203125
1678490892.4434633,19660000,1647.7916259765625
1678490904.3702264,19670000,1650.2978515625
1678490912.3028495,19680000,1638.7734375
1678490932.655245,19700000,1636.6138916015625
1678491077.2424002,19840000,1647.6318359375
1678491261.2128797,20020000,1652.8953857421875
1678491321.8518288,20080000,1629.7481689453125
1678491399.0899572,20150000,1642.7835693359375
1678491460.109916,20210000,1642.59033203125
1678491500.554642,20250000,1659.8250732421875
1678491520.4311452,20270000,1660.59033203125
1678491540.6169908,20290000,1641.968994140625
1678491604.3366966,20350000,1649.362548828125
1678491632.717502,20380000,1667.5469970703125
1678491653.1837144,20400000,1659.4798583984375
1678491682.284944,20430000,1645.698486328125
1678491714.288348,20460000,1652.3370361328125
1678491744.5051715,20490000,1635.12158203125
1678491841.5321567,20580000,1635.4833984375
1678491861.6119752,20600000,1646.0997314453125
1678491982.7268322,20720000,1627.426513671875
1678491998.013786,20730000,1628.69384765625
1678492007.429462,20740000,1627.2835693359375
1678492149.1919267,20880000,1624.953857421875
1678492190.72371,20920000,1632.1131591796875
1678492232.8360062,20960000,1632.469970703125
1678492273.1227145,21000000,1645.05810546875
1678492286.0034614,21010000,1640.080078125
1678492315.8062203,21040000,1640.66845703125
1678492335.1934357,21060000,1641.417236328125
1678492355.9581094,21080000,1650.7037353515625
1678492437.8303103,21160000,1641.2239990234375
1678492459.5273669,21180000,1641.6043701171875
1678492488.816863,21210000,1640.4586181640625
1678492520.1251087,21240000,1643.396728515625
1678492550.1264114,21270000,1650.4713134765625
1678492569.768048,21290000,1650.830078125
1678492602.8792763,21320000,1648.8292236328125
1678492634.2738247,21350000,1639.161865234375
1678492797.5679896,21510000,1633.3114013671875
1678492870.5882611,21580000,1643.919921875
1678492923.7452068,21630000,1626.0465087890625
1678492932.3097095,21640000,1628.3841552734375
1678492944.1166139,21650000,1629.8150634765625
1678492964.1904082,21670000,1634.80859375
1678492972.9490068,21680000,1634.8428955078125
1678492992.2414742,21700000,1637.7208251953125
1678493013.2600095,21720000,1643.8291015625
1678493056.4808266,21760000,1648.4808349609375
1678493098.0064168,21800000,1651.64013671875
1678493147.5818925,21850000,1653.3509521484375
1678493166.9196074,21870000,1650.479736328125
1678493243.5648065,21940000,1640.8314208984375
1678493263.01579,21960000,1639.4876708984375
1678493272.050435,21970000,1639.797119140625
1678493325.0497036,22020000,1649.4688720703125
1678493366.2408063,22060000,1642.59228515625
1678493413.7593546,22110000,1639.774169921875
1678493437.275734,22130000,1643.8052978515625
1678493445.8402,22140000,1639.814208984375
1678493547.356955,22240000,1641.7254638671875
1678493558.5329754,22250000,1643.39306640625
1678493600.1477706,22290000,1631.18408203125
1678493628.3609076,22320000,1636.7869873046875
1678493663.7510562,22350000,1640.7137451171875
1678493673.1176877,22360000,1642.2774658203125
1678493704.4344842,22390000,1632.573486328125
1678493712.7896192,22400000,1632.3331298828125
1678493734.3243427,22420000,1630.520751953125
1678493785.6433258,22470000,1629.82861328125
1678493797.7566519,22480000,1629.10205078125
1678493870.5729456,22550000,1639.9429931640625
1678493882.1760943,22560000,1648.59521484375
1678493923.2469275,22600000,1639.5799560546875
1678493944.490529,22620000,1626.089111328125
1678493964.981942,22640000,1633.632568359375
1678494006.4511452,22680000,1649.930419921875
1678494110.0410984,22780000,1643.4525146484375
1678494128.9435494,22800000,1653.5799560546875
1678494149.6619532,22820000,1649.154052734375
1678494161.3196874,22830000,1652.8037109375
1678494204.983974,22870000,1655.96484375
1678494234.0568075,22900000,1665.1888427734375
1678494318.0680065,22980000,1634.29833984375
1678494360.9867241,23020000,1631.2767333984375
1678494507.5990067,23160000,1638.5216064453125
1678494549.0861933,23200000,1649.5340576171875
1678494568.8310492,23220000,1645.621826171875
1678494617.8767443,23270000,1656.6773681640625
1678494629.5003433,23280000,1652.2734375
1678494652.4339182,23300000,1654.3094482421875
1678494672.31288,23320000,1641.792236328125
1678494683.451761,23330000,1644.500244140625
1678494704.5348384,23350000,1647.3365478515625
1678494723.8951552,23370000,1644.662109375
1678494735.9195473,23380000,1643.7059326171875
1678494805.3179202,23450000,1643.7452392578125
1678494834.0448263,23480000,1651.1317138671875
1678494890.5388231,23530000,1642.34326171875
1678495014.9001691,23650000,1632.5272216796875
1678495056.0096729,23690000,1650.6943359375
1678495085.375815,23720000,1657.7646484375
1678495191.5069017,23820000,1660.1297607421875
1678495252.6898327,23880000,1651.2088623046875
1678495261.782541,23890000,1652.285400390625
1678495282.266767,23910000,1648.431396484375
1678495317.2620502,23940000,1649.8291015625
1678495347.1394324,23970000,1662.3189697265625
1678495359.6898267,23980000,1673.5404052734375
1678495369.2630973,23990000,1662.2030029296875
