Wall time,Step,Value
1680054353.0097377,66000,1198.9957275390625
1680054647.6119971,120000,1198.0029296875
1680055066.6121223,198000,1195.7816162109375
1680083451.2417471,296000,1195.7921142578125
1680083489.6888125,302000,1197.78955078125
1680083567.2102473,314000,1199.770751953125
1680083836.7796786,356000,1200.9451904296875
1680083933.5437653,374000,1199.94091796875
1680084202.2769995,426000,1196.935791015625
1680084263.3177245,438000,1196.8370361328125
1680084722.5177455,526000,1199.393798828125
1680084858.1599035,552000,1199.3966064453125
1680084920.1107154,564000,1199.513427734375
1680084929.946551,566000,1198.8773193359375
1680085262.3362076,630000,1199.880126953125
1680086173.471008,724000,1199.87744140625
1680086412.6550658,772000,1194.1986083984375
1680086649.6869888,818000,1192.89013671875
1680086755.4784133,838000,1191.271240234375
1680086797.4861038,846000,1190.31396484375
1680086946.64696,876000,1190.648681640625
1680086958.435242,878000,1191.09423828125
1680087148.3545551,916000,1191.53662109375
1680087280.3849897,942000,1191.1090087890625
1680087340.4247315,954000,1191.6314697265625
1680087349.7358406,956000,1191.6314697265625
1680087413.1076465,968000,1190.658935546875
1680087544.5867004,994000,1191.906494140625
1680087685.572806,1022000,1191.9427490234375
1680087695.8827085,1024000,1190.9476318359375
1680087777.9309776,1040000,1194.74658203125
1680087939.827602,1072000,1200.892822265625
1680088029.7944033,1090000,1200.94287109375
1680088172.0380678,1118000,1202.1546630859375
1680088467.5003068,1176000,1201.1944580078125
1680088578.4611278,1198000,1201.3236083984375
1680088692.1427376,1220000,1201.752197265625
1680088906.4028645,1262000,1203.6514892578125
1680089008.3648934,1282000,1205.8426513671875
1680089091.2227886,1298000,1204.57958984375
1680089530.4969602,1384000,1209.673095703125
1680089725.8579078,1422000,1211.279541015625
1680089735.672654,1424000,1211.279541015625
1680089860.1737797,1448000,1208.3631591796875
1680089994.2478423,1474000,1206.9822998046875
1680090076.5221484,1490000,1205.6055908203125
1680090282.0641236,1530000,1206.001708984375
1680090313.1726162,1536000,1206.001708984375
1680090578.1604807,1588000,1205.02734375
1680090804.0892031,1632000,1205.03173828125
1680090997.8185108,1670000,1204.0189208984375
1680091503.01492,1768000,1210.6917724609375
1680091614.3944628,1790000,1215.7646484375
1680091849.448864,1836000,1217.4022216796875
1680092618.6571205,1986000,1217.9356689453125
1680092638.1811702,1990000,1218.9036865234375
1680092783.458055,2018000,1221.8310546875
1680093254.0486774,2110000,1221.0076904296875
1680093295.2829258,2118000,1220.6929931640625
1680093304.8995612,2120000,1222.1671142578125
1680093335.8820324,2126000,1223.8546142578125
1680093458.4819589,2150000,1224.41064453125
1680093600.290308,2178000,1223.5753173828125
1680093725.7056098,2202000,1224.4052734375
1680093734.4031115,2204000,1223.765869140625
1680094001.3253078,2256000,1225.44384765625
1680094430.3098173,2340000,1225.3046875
1680094480.698156,2350000,1226.731201171875
1680094777.237666,2408000,1222.7607421875
1680094849.7893882,2422000,1221.741943359375
1680094911.4315352,2434000,1223.132568359375
1680095013.7564566,2454000,1222.4779052734375
1680095106.882048,2472000,1226.073974609375
1680095138.8655539,2478000,1226.1767578125
1680095280.2673843,2506000,1228.39404296875
1680095700.4930422,2588000,1225.8341064453125
1680096139.8500354,2674000,1225.57275390625
1680096471.413435,2738000,1227.5406494140625
1680096662.5947077,2776000,1231.4488525390625
1680096946.40112,2832000,1229.635498046875
1680097018.278449,2846000,1228.3699951171875
1680097182.992608,2878000,1226.6112060546875
1680097252.2670271,2892000,1226.10791015625
1680097304.892652,2902000,1225.3485107421875
1680097373.3030262,2916000,1224.464599609375
1680097383.883955,2918000,1223.3984375
1680097495.4651659,2940000,1223.422119140625
1680097507.2114797,2942000,1224.184814453125
1680097691.7150824,2978000,1226.21142578125
1680097813.837014,3002000,1225.4493408203125
1680097896.161875,3018000,1224.4534912109375
1680097997.8856337,3038000,1224.7047119140625
1680098017.8047202,3042000,1223.4659423828125
1680098436.6997411,3124000,1225.7589111328125
1680098801.3181653,3196000,1222.0655517578125
1680098823.2655854,3200000,1221.8431396484375
1680098905.1432104,3216000,1221.5994873046875
1680098999.6225595,3234000,1221.5994873046875
1680099058.9707074,3246000,1221.8790283203125
1680099752.0788572,3382000,1225.4091796875
1680099830.6238666,3398000,1225.658447265625
1680100107.0402842,3452000,1225.4017333984375
1680100221.9568906,3474000,1225.9984130859375
1680100304.8974628,3490000,1229.1048583984375
1680100416.6260765,3512000,1229.575927734375
1680100426.9066403,3514000,1229.575927734375
1680100529.38502,3534000,1229.5079345703125
1680100661.1943069,3560000,1227.281982421875
1680101068.6658332,3640000,1230.2213134765625
1680101404.983699,3706000,1229.655517578125
1680101651.0209386,3754000,1231.7977294921875
1680101752.2259564,3774000,1230.2745361328125
1680101968.4847333,3816000,1230.5179443359375
1680101999.3351822,3822000,1229.5162353515625
1680102334.3231907,3888000,1233.96484375
1680102498.915149,3920000,1233.843017578125
1680102539.9044106,3928000,1232.30224609375
1680102692.1395702,3958000,1231.287841796875
1680102784.693599,3976000,1231.03759765625
1680102795.8402023,3978000,1231.03759765625
1680102846.163195,3988000,1232.006103515625
1680103039.874746,4026000,1231.86474609375
1680103152.0078275,4048000,1232.9710693359375
1680103161.096647,4050000,1232.2073974609375
1680103170.9525714,4052000,1231.194091796875
1680103283.7398481,4074000,1231.9246826171875
1680103304.2423253,4078000,1231.9246826171875
1680103578.9942923,4132000,1232.9190673828125
1680103670.1496336,4150000,1231.6597900390625
1680103700.6610754,4156000,1230.5255126953125
1680103731.9108298,4162000,1229.9000244140625
1680103816.0586529,4178000,1232.8856201171875
1680103824.680246,4180000,1232.8856201171875
1680103835.2614212,4182000,1233.630859375
1680103907.1710014,4196000,1234.8663330078125
1680103957.6957855,4206000,1234.5897216796875
1680104022.596737,4218000,1234.060546875
1680104034.355234,4220000,1233.8079833984375
1680104043.8040612,4222000,1233.8079833984375
1680104560.0740733,4322000,1237.9488525390625
1680104642.8945193,4338000,1237.696044921875
1680104663.9752705,4342000,1237.696044921875
1680104786.3710787,4366000,1238.697509765625
1680105382.2512503,4482000,1236.8824462890625
1680105434.8943214,4492000,1237.6412353515625
1680105557.5544674,4516000,1236.156005859375
1680105597.3089876,4524000,1235.663330078125
1680105690.889381,4542000,1235.666748046875
1680105794.227596,4562000,1235.666748046875
1680105907.9346244,4584000,1236.5911865234375
1680106153.7579205,4632000,1233.6142578125
1680106258.659481,4652000,1236.61328125
1680106381.4332707,4676000,1237.360595703125
1680106504.7332673,4700000,1236.863525390625
1680107222.2694063,4840000,1236.3670654296875
1680107283.7462525,4852000,1237.378662109375
1680107406.8972323,4876000,1237.8646240234375
1680107508.928215,4896000,1239.364013671875
1680107910.7337825,4974000,1241.562744140625
1680107919.434699,4976000,1241.562744140625
1680108064.8279703,5004000,1238.7696533203125
1680108768.5648224,5142000,1239.5147705078125
1680108920.0487454,5172000,1241.509521484375
1680109200.4783072,5226000,1244.2052001953125
1680109506.4367177,5286000,1243.177978515625
1680109710.354439,5326000,1244.64794921875
1680109876.7871282,5358000,1243.6353759765625
1680110195.5318167,5420000,1244.3656005859375
1680110214.4996514,5424000,1244.3656005859375
1680110388.9999824,5458000,1244.59130859375
1680110422.2003396,5464000,1242.5809326171875
1680110462.6916456,5472000,1242.8101806640625
1680110577.127421,5494000,1243.281982421875
1680110598.2645404,5498000,1243.281982421875
1680110679.6006577,5514000,1244.0340576171875
1680110689.8110743,5516000,1243.5328369140625
1680110851.636543,5548000,1244.2548828125
1680110986.2317894,5574000,1245.994140625
1680111067.355186,5590000,1245.22900390625
1680111149.4899566,5606000,1245.22900390625
1680111171.2992463,5610000,1245.966064453125
1680111387.3296368,5652000,1248.8555908203125
1680111531.8376384,5680000,1248.0865478515625
1680111828.0107362,5738000,1245.0435791015625
1680111878.7139158,5748000,1245.7872314453125
1680112281.0321877,5826000,1247.7718505859375
1680112432.4655755,5856000,1243.9927978515625
1680113165.1708548,5998000,1246.1839599609375
1680113401.0783594,6044000,1241.219970703125
1680113534.2867384,6070000,1240.9713134765625
1680113657.8904495,6094000,1241.7314453125
1680113956.1573272,6152000,1240.0240478515625
1680114159.4685762,6192000,1240.0467529296875
1680114200.3667412,6200000,1238.3201904296875
1680114622.4345691,6282000,1240.091796875
1680114724.0477731,6302000,1239.342529296875
1680115059.372732,6366000,1236.9097900390625
1680115225.116251,6398000,1234.2008056640625
1680971483.702132,6458000,1232.2347412109375
1680971497.7450216,6460000,1232.9840087890625
1680971900.709297,6512000,1231.46337890625
1680972097.460146,6538000,1230.2177734375
1680972772.9220295,6628000,1230.0106201171875
1680972851.5686066,6638000,1229.2705078125
1680973822.535697,6768000,1226.333984375
1680973868.9028995,6774000,1226.333984375
1680974121.737873,6808000,1225.36083984375
1680974211.8528273,6820000,1226.1248779296875
1680974226.054643,6822000,1227.1259765625
1680975008.4326894,6902000,1230.3875732421875
