Wall time,Step,Value
1678330338.5820205,9340000,1594.5142822265625
1678330352.060232,9350000,1590.9727783203125
1678330384.9917748,9380000,1595.0076904296875
1678330466.5400922,9450000,1618.7847900390625
1678330500.3164973,9480000,1599.743896484375
1678330613.9179604,9570000,1583.90087890625
1678330661.6026103,9610000,1593.036865234375
1678330698.269709,9640000,1608.996337890625
1678330707.6247287,9650000,1611.471923828125
1678358514.5617764,9740000,1608.040771484375
1678358523.6363404,9750000,1600.1890869140625
1678358568.7829769,9790000,1598.8677978515625
1678358589.318347,9810000,1602.3115234375
1678358601.5267873,9820000,1596.211669921875
1678358645.6649027,9860000,1590.1822509765625
1678358655.1555746,9870000,1591.4610595703125
1678358689.5754611,9900000,1594.697998046875
1678358698.6473172,9910000,1603.0528564453125
1678358788.0027506,9990000,1595.4317626953125
1678358828.8835828,10030000,1583.830810546875
1678358851.7761674,10050000,1581.9322509765625
1678358872.944842,10070000,1597.641357421875
1678358881.5309224,10080000,1608.60888671875
1678358984.6743743,10170000,1608.2757568359375
1678359017.0020301,10200000,1622.797119140625
1678359098.8960419,10280000,1621.3958740234375
1678359119.731689,10300000,1623.68896484375
1678359178.1716225,10350000,1634.4471435546875
1678359228.8458116,10400000,1631.8175048828125
1678359300.2866237,10470000,1629.763427734375
1678359442.6663656,10600000,1610.0443115234375
1678359505.4374435,10660000,1610.6820068359375
1678359534.151371,10690000,1619.6080322265625
1678359554.5804505,10710000,1633.9373779296875
1678359600.2248776,10750000,1626.302490234375
1678359643.547621,10790000,1626.9505615234375
1678359663.9220977,10810000,1627.6861572265625
1678359713.9377084,10860000,1618.2137451171875
1678359726.318653,10870000,1621.726806640625
1678359734.8444304,10880000,1624.4764404296875
1678359823.6855748,10960000,1619.9072265625
1678359885.800096,11020000,1618.73486328125
1678359928.4837399,11060000,1625.8056640625
1678359936.681279,11070000,1623.4661865234375
1678359949.1256506,11080000,1621.403076171875
1678360046.6233876,11170000,1610.646484375
1678360100.684672,11220000,1609.01416015625
1678360252.5920832,11360000,1626.4105224609375
1678360269.5558128,11380000,1626.5029296875
1678360483.3742874,11580000,1648.349609375
1678360496.3281965,11590000,1644.9083251953125
1678360538.495207,11630000,1652.769775390625
1678360547.1390603,11640000,1653.611572265625
1678360559.018959,11650000,1653.97705078125
1678360753.2955189,11830000,1638.6478271484375
1678360806.687142,11880000,1647.705078125
1678360884.3730786,11950000,1631.0576171875
1678360896.735053,11960000,1635.67578125
1678360959.4545012,12020000,1655.5118408203125
1678360976.5756652,12040000,1651.30322265625
1678361031.682742,12090000,1658.853759765625
1678361052.6492743,12110000,1668.777587890625
1678361327.8242996,12350000,1678.78125
1678361348.7406814,12370000,1671.5335693359375
1678361372.5087829,12390000,1671.6375732421875
1678361457.7537348,12470000,1677.212890625
1678361492.3465455,12500000,1677.263916015625
1678361589.5991802,12580000,1632.5186767578125
1678361619.330099,12610000,1630.926025390625
1678361654.013316,12640000,1642.537109375
1678361816.181539,12770000,1634.763916015625
1678361901.1181908,12840000,1641.2379150390625
1678362547.3218224,12900000,1654.250244140625
1678362617.1978872,12960000,1665.6876220703125
1678362625.3902044,12970000,1671.45068359375
1678362694.4024072,13030000,1666.8577880859375
1678362806.9930153,13130000,1658.28173828125
1678362862.2128499,13180000,1647.0511474609375
1678362877.158842,13190000,1644.72900390625
1678362907.73431,13220000,1647.9686279296875
1678362974.9003663,13280000,1664.71630859375
1678362999.2813947,13300000,1662.269775390625
1678363034.61393,13330000,1655.341796875
1678363066.583915,13360000,1644.4781494140625
1678363098.4966476,13390000,1643.3167724609375
1678363111.5955937,13400000,1644.7413330078125
1678363334.6117604,13580000,1688.17626953125
1678363511.7695699,13730000,1671.525146484375
1678363687.1106527,13880000,1665.4654541015625
1678363727.0869968,13910000,1674.511962890625
1678363737.4153833,13920000,1672.0426025390625
1678363760.7179282,13940000,1668.816650390625
1678363774.8018744,13950000,1658.490478515625
1678364027.5962565,14160000,1655.8192138671875
1678364036.2675936,14170000,1663.7894287109375
1678364098.674369,14220000,1658.4927978515625
1678364132.990569,14250000,1660.151123046875
1678364179.376462,14290000,1639.63037109375
1678364204.7104564,14310000,1644.952880859375
1678364251.7248566,14350000,1653.437744140625
1678364297.8559287,14390000,1651.7445068359375
1678364344.992059,14430000,1655.9129638671875
1678364638.664539,14680000,1658.6649169921875
1678364654.377174,14690000,1650.524658203125
1678364781.0456064,14800000,1644.742919921875
1678364908.763144,14880000,1657.3411865234375
1678364919.1867058,14890000,1657.8934326171875
1678364958.914578,14920000,1658.7979736328125
1678364981.9620047,14940000,1667.24462890625
1678364990.1379719,14950000,1664.2237548828125
1678365126.43553,15040000,1656.924560546875
1678365210.4549623,15110000,1674.9014892578125
1678365448.4315746,15260000,1666.5645751953125
1678365462.6586187,15270000,1658.892333984375
1678365498.4258265,15300000,1665.51904296875
1678365715.828132,15490000,1655.604248046875
1678365774.9695508,15540000,1662.733642578125
1678365784.6073205,15550000,1656.789794921875
1678365807.7502797,15570000,1659.6915283203125
1678365887.708182,15640000,1659.644287109375
1678365972.3292677,15710000,1660.7962646484375
1678365985.9596283,15720000,1654.020751953125
1678366085.22657,15810000,1655.0950927734375
1678366129.933454,15850000,1665.321533203125
1678366153.0786576,15870000,1668.72998046875
1678366200.7730367,15910000,1670.2901611328125
1678366300.1766171,16000000,1660.0501708984375
1678366382.6954973,16070000,1645.5333251953125
1678366390.637326,16080000,1632.5020751953125
1678366447.7980306,16130000,1661.966064453125
1678366539.1959286,16210000,1658.3760986328125
1678366645.5099492,16300000,1653.55224609375
1678366654.6810064,16310000,1653.4720458984375
1678366700.1312425,16350000,1646.3599853515625
1678366758.4095378,16400000,1656.729736328125
1678366789.5614283,16430000,1657.8404541015625
1678366811.2686014,16450000,1657.4090576171875
1678366843.428128,16480000,1670.3505859375
1678366881.4875963,16510000,1662.67041015625
1678366925.878093,16550000,1667.021728515625
1678367014.7257993,16630000,1638.3819580078125
1678367107.0450828,16710000,1663.1993408203125
1678367152.1406956,16750000,1651.44482421875
1678367183.4037259,16780000,1650.3126220703125
1678367197.1218357,16790000,1647.7138671875
1678367260.1206474,16850000,1651.1529541015625
1678367274.0212858,16860000,1651.97412109375
1678367363.9303424,16940000,1659.100341796875
1678367409.0893364,16980000,1651.7855224609375
1678367417.257669,16990000,1651.9644775390625
1678367429.7973979,17000000,1651.0350341796875
1678367451.909339,17020000,1645.14404296875
1678367483.8407326,17050000,1634.7174072265625
1678367564.9152882,17120000,1649.8841552734375
1678367573.3819845,17130000,1651.3612060546875
1678367661.267221,17210000,1643.8941650390625
1678367669.9136753,17220000,1647.007080078125
1678367772.915443,17310000,1635.106201171875
1678367817.1384878,17350000,1631.0283203125
1678367839.1503224,17370000,1636.7977294921875
1678367868.4142883,17400000,1652.92138671875
1678367926.1770208,17450000,1641.1064453125
1678367935.1983654,17460000,1643.3194580078125
1678367956.1228743,17480000,1639.268310546875
1678367969.5405223,17490000,1629.66796875
1678367979.4483945,17500000,1629.152587890625
1678368033.4029136,17550000,1630.1510009765625
1678368189.7511284,17690000,1627.426513671875
1678368301.1079733,17780000,1618.4066162109375
1678368369.1743853,17840000,1618.177001953125
1678368459.2700245,17910000,1622.622802734375
1678368469.5522387,17920000,1633.664794921875
1678368580.5152578,18010000,1621.0076904296875
1678368662.1027293,18080000,1619.652099609375
1678368772.3672583,18170000,1622.0140380859375
1678368811.809065,18200000,1630.2291259765625
1678368897.4423873,18270000,1612.251953125
1678368922.3684573,18290000,1626.1197509765625
1678368975.6165106,18330000,1640.5499267578125
1678369100.3091488,18430000,1653.909423828125
1678369116.0790646,18440000,1660.304931640625
1678369151.6569197,18470000,1638.498291015625
1678369215.8496296,18520000,1638.38330078125
1678369269.3852572,18560000,1643.744873046875
1678369439.3858755,18690000,1641.0667724609375
1678369468.2986286,18710000,1631.6585693359375
1678369478.1557105,18720000,1640.878173828125
1678369556.3915944,18780000,1641.5869140625
1678369571.1182861,18790000,1648.5791015625
1678369582.7972264,18800000,1648.296875
1678369608.6172516,18820000,1639.75830078125
1678369798.4916377,18960000,1648.58251953125
1678370048.3438778,19140000,1636.29736328125
1678370122.788599,19200000,1657.062255859375
1678370200.9102306,19270000,1643.7777099609375
1678370270.6843472,19330000,1665.7269287109375
1678370314.7700183,19370000,1661.9320068359375
1678370338.0758145,19390000,1657.912109375
1678370362.067145,19410000,1665.169189453125
1678370430.3037856,19470000,1643.114501953125
1678370462.8715,19500000,1639.593505859375
1678370487.182449,19520000,1654.587158203125
1678370523.6305897,19550000,1668.3843994140625
1678370554.8217187,19580000,1665.7987060546875
1678370585.8890262,19610000,1656.6842041015625
1678370689.928113,19700000,1643.116943359375
1678370713.3721201,19720000,1646.471923828125
1678370846.737857,19840000,1646.229248046875
1678370856.660883,19850000,1649.996826171875
1678370869.801664,19860000,1653.7491455078125
1678371023.899146,20000000,1650.64013671875
1678371069.2273712,20040000,1644.48876953125
1678371114.3602343,20080000,1663.373291015625
1678371160.6876798,20120000,1663.620849609375
1678371174.3790326,20130000,1662.8414306640625
1678371204.9571483,20160000,1662.2098388671875
1678371227.1134772,20180000,1675.421875
1678371249.9082668,20200000,1680.3814697265625
1678371336.9763796,20280000,1659.5389404296875
1678371359.545263,20300000,1662.509765625
1678371391.9311297,20330000,1657.8428955078125
1678371426.948087,20360000,1663.0167236328125
1678371457.8628657,20390000,1671.82861328125
1678371480.1694245,20410000,1669.474365234375
1678371514.8295236,20440000,1672.549072265625
1678371545.531602,20470000,1671.0106201171875
1678371722.7728796,20630000,1667.644287109375
1678371798.6267903,20700000,1675.2763671875
1678371857.727243,20750000,1680.3314208984375
1678371866.4636962,20760000,1679.6922607421875
1678371879.280288,20770000,1680.1956787109375
1678371901.9362352,20790000,1668.7193603515625
1678371910.3801835,20800000,1673.4281005859375
1678371931.7872398,20820000,1677.9661865234375
1678371954.1132927,20840000,1696.54541015625
1678371998.0096989,20880000,1681.306884765625
1678372043.0050917,20920000,1673.8590087890625
1678372100.488748,20970000,1680.481201171875
1678372122.11692,20990000,1671.3389892578125
1678372195.2782524,21060000,1683.538330078125
1678372217.8047647,21080000,1694.3310546875
1678372226.307766,21090000,1695.21142578125
1678372284.174963,21140000,1698.7711181640625
1678372327.726011,21180000,1686.41259765625
1678372380.5887523,21230000,1665.6640625
1678372402.4361105,21250000,1661.7342529296875
1678372416.1196866,21260000,1661.9580078125
1678372527.0302198,21360000,1669.5728759765625
1678372536.3323588,21370000,1672.962158203125
1678372578.7933786,21410000,1683.0009765625
1678372609.6011891,21440000,1686.016357421875
1678372644.0818944,21470000,1690.031982421875
1678372652.9940438,21480000,1681.701904296875
1678372689.914723,21510000,1680.5872802734375
1678372698.5116305,21520000,1674.369384765625
1678372720.6632347,21540000,1674.27197265625
1678372777.5052452,21590000,1677.37744140625
1678372786.7371643,21600000,1681.6173095703125
1678372866.6200092,21670000,1679.9913330078125
1678372875.4427018,21680000,1689.5137939453125
1678372921.690546,21720000,1689.2899169921875
1678372944.1636233,21740000,1684.8477783203125
1678372965.924674,21760000,1682.4794921875
1678373009.8818042,21800000,1681.0809326171875
1678373120.0250597,21900000,1683.93701171875
1678373143.6741185,21920000,1682.9271240234375
1678373165.6957357,21940000,1683.968017578125
1678373174.2439747,21950000,1685.8125
1678373219.7295969,21990000,1682.997802734375
1678373254.6764126,22020000,1675.37451171875
1678373338.0564861,22100000,1692.4276123046875
1678373384.5254848,22140000,1702.9954833984375
1678373540.353289,22280000,1668.1279296875
1678373587.2510364,22320000,1666.397216796875
1678373608.7074704,22340000,1663.688232421875
1678373667.1230457,22390000,1655.9522705078125
1678373675.4209123,22400000,1656.0413818359375
1678373698.38818,22420000,1655.07275390625
1678373720.5857613,22440000,1664.156494140625
1678373730.6167095,22450000,1665.239501953125
1678373752.4211297,22470000,1669.0478515625
1678373773.901076,22490000,1653.27587890625
1678373787.2124531,22500000,1659.419677734375
1678373865.3523092,22570000,1681.4862060546875
1678373904.9002123,22600000,1681.2998046875
1678373958.1320436,22650000,1665.8406982421875
1678374089.79261,22770000,1670.7615966796875
1678374133.2054987,22810000,1678.39501953125
1678374164.3535557,22840000,1685.669677734375
1678374276.1667957,22940000,1677.5428466796875
1678374340.5019531,23000000,1682.0498046875
1678374354.5380428,23010000,1678.8150634765625
1678374375.5040061,23030000,1684.5987548828125
1678374405.9472466,23060000,1690.03662109375
1678374435.2816901,23090000,1696.0079345703125
1678374448.3325047,23100000,1696.72705078125
1678374459.1872327,23110000,1698.5753173828125
1678374569.1347973,23210000,1693.116943359375
1678374582.184237,23220000,1692.448486328125
1678374591.2671156,23230000,1693.780029296875
1678374612.7479315,23250000,1687.4876708984375
1678374743.0622442,23370000,1700.208740234375
1678374755.7942345,23380000,1692.5474853515625
1678374764.9368382,23390000,1680.135498046875
1678374778.0410795,23400000,1672.02294921875
1678374858.7924252,23480000,1661.223388671875
1678374961.6553555,23570000,1662.1434326171875
1678375147.533956,23740000,1671.099609375
1678375300.6404896,23880000,1661.8238525390625
1678375344.5864294,23920000,1668.5211181640625
1678375353.628955,23930000,1662.2615966796875
1678375375.277844,23950000,1666.9517822265625
1678375463.4264216,24030000,1669.8802490234375
1678375484.8399765,24050000,1674.6383056640625
1678375528.285951,24090000,1670.8372802734375
1678375638.551481,24190000,1677.873779296875
1678375724.1672812,24270000,1691.0511474609375
1678375733.6289518,24280000,1698.88427734375
1678375856.2181356,24390000,1658.7615966796875
1678375938.9286022,24470000,1691.110107421875
1678376005.807181,24530000,1696.716064453125
1678376018.9279156,24540000,1696.021484375
1678376040.7900782,24560000,1705.636962890625
1678376061.8114736,24580000,1698.1685791015625
1678376114.0968375,24630000,1682.5233154296875
1678376320.206669,24820000,1684.3970947265625
1678376386.5487654,24880000,1708.726806640625
1678376399.8547876,24890000,1710.4229736328125
1678376515.5361626,24990000,1681.4671630859375
1678376537.7779691,25010000,1679.178955078125
1678376568.5609093,25040000,1666.180908203125
1678376581.009226,25050000,1663.311279296875
1678376590.5084398,25060000,1672.038818359375
1678376709.898589,25170000,1669.889404296875
1678376745.0264359,25200000,1685.089111328125
1678376811.8209481,25260000,1698.1943359375
1678376865.5273275,25310000,1700.953369140625
1678376886.7516918,25330000,1692.33154296875
1678376908.9832172,25350000,1678.180908203125
1678376929.3983405,25370000,1687.6700439453125
1678377030.5492306,25460000,1696.7186279296875
1678377074.642628,25500000,1699.3973388671875
1678377120.3682733,25540000,1710.9488525390625
1678377135.8718889,25560000,1711.012451171875
1678377170.77712,25590000,1707.773193359375
1678377266.9656453,25680000,1696.1163330078125
1678377279.137434,25690000,1697.3482666015625
1678377325.6242938,25730000,1703.5791015625
1678377388.725137,25790000,1686.7781982421875
1678377410.571431,25810000,1697.4503173828125
1678377538.4835558,25930000,1701.6065673828125
1678377550.8752475,25940000,1703.5999755859375
1678377559.0777836,25950000,1707.1820068359375
1678377572.6827495,25960000,1716.8826904296875
1678377603.261742,25990000,1728.880126953125
1678377647.1099958,26030000,1722.374267578125
1678377712.1632845,26090000,1720.21142578125
1678377723.9079022,26100000,1727.6793212890625
1678377756.399636,26130000,1723.187744140625
1678377842.2277915,26210000,1708.0457763671875
1678377893.0027945,26260000,1694.963134765625
1678377927.4707484,26290000,1707.017822265625
1678377958.8778625,26320000,1697.2667236328125
1678377971.9101596,26330000,1702.9464111328125
1678378035.718512,26390000,1740.1536865234375
1678378058.119601,26410000,1721.5355224609375
1678378122.128315,26470000,1740.9462890625
1678378152.4065778,26500000,1740.2838134765625
1678378188.9791698,26530000,1740.9853515625
1678378197.4252853,26540000,1735.400390625
1678378240.760698,26580000,1729.2406005859375
1678378442.4880059,26770000,1745.9677734375
1678378485.9806943,26810000,1730.8287353515625
1678378507.3791704,26830000,1720.710205078125
1678378562.8228438,26880000,1728.2025146484375
1678378616.0678303,26930000,1724.1363525390625
1678378754.5262198,27060000,1722.9752197265625
1678378798.9490726,27100000,1718.295654296875
1678378833.8898497,27130000,1713.4207763671875
1678378992.6359317,27280000,1709.7132568359375
1678379111.0601556,27390000,1720.0072021484375
1678379123.6557624,27400000,1715.8433837890625
1678379154.339937,27430000,1713.6845703125
1678379218.519528,27490000,1711.54638671875
1678379299.5742018,27560000,1709.388427734375
1678379307.1210892,27570000,1713.3419189453125
1678379321.13981,27580000,1713.9044189453125
1678379329.0562804,27590000,1713.4908447265625
1678379341.6477573,27600000,1719.4586181640625
1678379349.695278,27610000,1724.76025390625
1678379436.731517,27690000,1729.5396728515625
1678379687.289078,27920000,1735.335205078125
1678379700.3711581,27930000,1735.647705078125
1678379709.1461835,27940000,1739.7684326171875
1678379783.4999306,28010000,1719.599853515625
1678379906.2154334,28120000,1717.54248046875
1678379928.313049,28140000,1720.21142578125
1678380059.6984007,28260000,1717.4754638671875
1678380068.460167,28270000,1720.003662109375
1678380103.397399,28300000,1717.95654296875
1678380127.3396096,28320000,1718.9708251953125
1678380136.4400523,28330000,1717.7818603515625
1678380157.614189,28350000,1698.8604736328125
1678380366.5087268,28540000,1727.235107421875
1678380423.7113714,28590000,1720.2191162109375
1678380454.3079772,28620000,1722.4935302734375
1678380489.4441803,28650000,1728.107177734375
1678380586.7258737,28740000,1721.4931640625
1678380596.0383327,28750000,1724.154296875
1678380661.9997468,28810000,1708.9345703125
1678380684.237423,28830000,1716.1871337890625
1678380696.5124736,28840000,1721.4554443359375
1678380761.9005046,28900000,1722.5841064453125
1678380793.6334321,28930000,1712.5347900390625
1678380857.1208582,28990000,1726.068115234375
1678380879.279259,29010000,1728.066650390625
1678380901.356502,29030000,1719.315185546875
1678380931.0025308,29060000,1730.3070068359375
1678381032.8548656,29150000,1737.905517578125
1678381084.6929457,29200000,1738.121826171875
1678381106.3965366,29220000,1753.7081298828125
1678381119.4745867,29230000,1752.4970703125
1678381127.204204,29240000,1749.273681640625
1678381250.527495,29350000,1724.8497314453125
1678381352.9240348,29450000,1699.8341064453125
1678381441.8623805,29530000,1710.1407470703125
1678381625.6390226,29700000,1721.757568359375
1678381700.2357037,29770000,1713.1282958984375
1678381708.8290672,29780000,1713.28369140625
1678381743.1280134,29810000,1728.526123046875
1678381854.469435,29910000,1724.731201171875
1678381918.1900153,29970000,1732.5653076171875
1678381960.721197,30010000,1735.7972412109375
1678382013.1096995,30060000,1741.089111328125
1678382034.8507583,30080000,1730.7015380859375
1678382057.1464908,30100000,1733.85107421875
1678382081.422396,30120000,1735.1868896484375
1678382102.6217864,30140000,1730.6756591796875
1678382146.398497,30180000,1725.722900390625
1678382154.440568,30190000,1730.14794921875
1678382189.7580388,30220000,1717.4415283203125
1678382254.5785275,30280000,1708.3564453125
1678382276.6819742,30300000,1698.6766357421875
1678382308.8004386,30330000,1702.22802734375
1678382396.1653392,30410000,1709.5924072265625
1678382417.611391,30430000,1704.594482421875
1678382431.5321925,30440000,1699.8475341796875
1678382440.1244233,30450000,1709.5328369140625
1678382528.2048833,30530000,1727.335205078125
1678382688.1683927,30680000,1709.786865234375
1678382709.8327188,30700000,1708.450439453125
1678382734.7173529,30720000,1707.6868896484375
1678382755.959906,30740000,1701.3521728515625
1678382778.2572951,30760000,1713.4832763671875
1678382873.138909,30850000,1715.642333984375
1678382917.8964674,30890000,1708.7056884765625
1678383061.6388636,31020000,1699.7918701171875
1678383105.7314732,31060000,1701.3525390625
1678383306.7429044,31250000,1718.2440185546875
1678383466.4077423,31400000,1725.932861328125
1678383479.1186888,31410000,1725.73388671875
1678383543.3246574,31470000,1718.044189453125
1678383550.6941125,31480000,1712.57568359375
1678383572.405878,31500000,1705.0909423828125
1678383606.2890396,31530000,1712.3492431640625
1678383660.7828434,31580000,1717.7864990234375
1678383690.852815,31610000,1707.31396484375
1678383703.2778509,31620000,1719.8834228515625
1678383725.3430748,31640000,1714.445068359375
1678383898.1920698,31800000,1730.3199462890625
1678383968.9801457,31870000,1727.9307861328125
1678384013.9083643,31910000,1732.02880859375
1678384085.626202,31980000,1724.0072021484375
1678384097.9459765,31990000,1725.4705810546875
1678384171.4315333,32060000,1719.83251953125
1678384205.2838025,32090000,1711.951416015625
1678384462.082109,32330000,1704.2677001953125
1678384497.2380269,32360000,1710.0125732421875
1678384570.6539762,32430000,1700.2786865234375
1678384601.45177,32460000,1708.228271484375
1678384614.811799,32470000,1712.925048828125
1678384635.8853962,32490000,1707.65966796875
1678384644.3995876,32500000,1715.0047607421875
